text,label,pred
it is a movie which sheds the light on the begging of the palestinian struggle against the israeli occupation of palestine but it does not show the real feelings of the people back then and how they were tricked into believing that they could return to their home soon  it does not mention the massacres committed by the jews like der yassine and how they tortured and killed and destroyed the family of any palestinian freedom fighter it lacks the credibility about the real palestinian struggle and about anything palestinian  however it has something about the suffering of palestinian citizens ending up as refugees in the nearby arab countries  the movie focuses on the story of the man in coma he is now in the present time and through his story we see the film  the movie is just telling the life of one person and has some nudity scenes which are irrelevant to the story,0,1
ivan the terrible is more a filmed stage play than a bigscreenopus citizen kane  a similar work in many ways  is quite the opposite in the way we come to expect such fare in that it has lots of location shooting for example  acting is meant to convey a characters motivations and thinking to the audience if it succeeds in making you understand the character what does it matter how it was done and considering the low amount of action how else is one to express events that influence the story and consequently the characters machinations and decisions other than exaggerated movements  as well theres a historical level why the acting style should not surprise the rise of totalitarian regimes in germany and ussr forced filmmakers who stayed behind to make films the way they knew how as they were prevented access to more modern works that showed cinemas evolution and techniques they only used what they knew  the nazis control of government in germany destroyed the great german film industry of the s due to their total control over that film industry and propaganda films can only entertain german troops so much hence the need for popular german silent films of the s for example so a lot of ivan the terrible films techniques would have been derived from such captured german films supplied to the film crew as mentioned in other comments  there was no confusion anywhere and though personally it was found overhyped it is by no means a bad cinematic experience  and definitely not amongst the worse films ever the acting is fine and part of the cinematography excellent even by todays standards more below definitely not a popcorn flick one cant leave their brain outside this ones door dated perhaps and very symbolic  only worth watching on the big screen if one is unable to view the films with the lights off at home for many of the cinematic elements will be lost in these films chiefly bw experience it all depends upon what expectations one walks in with  warning  spoilers do not read the following comments in case they influence your personal view of the films  and if one does not mind the obvious communist propaganda as opposed to capitalist propaganda for ivan is how stalin saw himself  obvious in his influence on the films direction see other comments  and anyone with a world historical awareness outside the us perspective will definitely understand this maybe ivan was an earlier incarnation of stalin or maybe not this is more a diatribe on stalin and his motivations decisions loneliness promotions of lackeys etc  using the persona of ivan  than any true historical record of ivan also note the obvious use of particular colours in the sequel red for the ussr in the banquet scene and perhaps blue for the usa during certain shots when the usurper wears the crown  but it has many excellent visuals such as the profound use of shadows or the exterior shot of the populace coming to beg ivans return to moscow,0,1
i was suckered in by the big names rob lowe mario van peebles burt reynolds and the fact that it was an independent film unbelievably slow beginning  minutes two dreary songs and a botched rip off i didnt care about the characters and the plot never tempted me to even pretend it could be realistic i cant believe this is what makes it to the screen i loved watching this film because it felt so good when it was over,0,1
having had more than a few mates suggest i check rise of the footsoldier out i eventually got round to it last night undoubtedly the story colton leach has to tell and did so in his autobiography is a compelling tale of one mans ascent from terrace boot boy to connected underworld villain this film sadly compromised in quality by miscasts appalling accents and woeful actingricci harnett in the lead role of leach does a reasonable job of conveying the transition from thuggery to serious criminal but his accent is all over the place as his voice provides the stories narration it is something that after ten minutes was driving me nuts terry stone as tony tucker provided the unintentional comedy with an ill fitting wig or the worst barnett goingdialogue that was so expletive riddled it bordered on juvenile and an over the top vehemence in line delivery reducing tucker to parodywhat troubled me most about this film was that the events leading up to the shooting in rettenden essex and the formative years of leach are of genuine interest to crime fans and fans of football hooliganism so to have this story sabotaged by a lack of credible accents and acting left me feeling an opportunity had been missed roland manookian and frank harper provide the films only source of authenticity on the positive side some of the films pacing and construct flowed well and kept the attention the violence was well choreographed and aside from an over reliance on projectile red syrup for blood spatterings was on the whole realistic if you enjoyed the film then it is worth checking out essex boys telling a similar tale from fictionalised viewpoint and also featuring billy murray,0,1
its schmaltzy but then what else did you expect the heroine is cinderellas younger sister complete with wicked mother sister and brotherinlaw the hero if you can call him that is an ineffectual putz and the rival love interests are full of melodramatic villainy  the cast settings and wardrobe were all very attractive and i thought the actors did a superb job considering how weak the material was the movie was prettily filmed and boasted a soundtrack that was carefully crafted to cue the viewer about what emotions he should be experiencing throughout megon mcdonough sang sweetly and provided the film with some of its best moments  if you love danielle steel you will love this film if you love archetypal romance you will love this film i did not i was able to sit through it but it was close,0,1
sometimes intentionally campy at other times unintentionally silly like in the opening scene where a woman is informed that she has been raped and that her family has been slaughtered just for the sake of exposition this film is ultimately neither funny enough nor competent enough as a straightforward adventure story to be really enjoyable ill leave you to decide which may be the highlight but the low point is probably the fight with a silly metallic dragon brigitte nielsen was a good choice for sonja with her fresh face and her firm slightly muscular body and i think that her darkred hair suits her perfectly but schwarzenegger gives one of his few colorless performances as calidor,0,1
this belabored and sloppy spy melodrama featuring two buffoonish one idealistic one drug addled california kids dealing secrets to the kgb never seems to get enough steam up to sustain any tension and suspense before it dies a very slow death over two hours later john schlesingers finished product gives the impression that he was asleep in his directors chair most of the time as the film lags and the actors sleep walk save for the highly annoying over the top performance of sean penn   childhood altar boys and friends chris tim hutton and daulton penn devise a plan to sell secrets to the kgb when chris lands a job that allows him access to top secret government materials disillusioned by what he sees as us meddling in foreign affairs the idealistic chris and the drug hungry daulton make contact with the russians and begin to funnel them classified materials when chris decides he wants out things begin to unravel at a lackadaisical pace   the eighties were not kind to distinguished director john schlesinger in the s and s he had a series of critically acclaimed films in both england and america but then came honky tonk freeway in  and it marked the beginning of the end the falcon and the snowman more or less put a lid on it lacking the suspense of marathon man and the quality performances hoffman voight christie jackson finch olivier he had coaxed from leads in the past falcon goes in circles most of the way   sean penn chews scenery from start to finish in such an obnoxious fashion you find yourself encouraging his torturers to do more to him tim hutton is governed by his limited acting chops and most of his scenes show a need for more rehearsal time lori singer as huttons girlfriend plays it mute most of the way with schlesinger content to film her vapid expressions when she does emote you understand why only david suchet as the kgb handler with a piercing eyed introspective presence and restraint acquits himself well,0,1
even disney are guilty of the cash cow disease after the roaring success of the love bug in  the house of mouse cashed in with herbie rides again herbie goes to monte carlo and herbie goes bananas neither sequel capturing the charm and inoffensive appeal of the love bug back in  in this one we find race driver jim douglas and his sidekick wheely applegate entering herbie in the monte carlo rally naturally things outside of the race start to take over priorities they get mixed up in a diamond robbery and herbie falls in love with another car the car stunts are of course pleasant and easy on the eye and it would be churlish of me to really vent venom on such a friendly piece of fluff its just that the film goes nowhere fast and personally now i can see it for the coin motivated piece of work it is still you get to see herbie take a bath foil the baddies and of course dance for the lady in his life so something there for everyone i think,0,1
afraid of the dark left me with the impression that several different screenplays were written all too short for a feature length film then spliced together clumsily into this frankensteins monster  at his best the protagonist lucas is creepy as hard as it is to draw a bead on the secondary characters theyre far more sympathetic  afraid of the dark could have achieved mediocrity had it taken just one approach and seen it through  and had it made lucas simply psychotic and confused instead of ghoulish and offputting i wanted to see him packed off into an asylum so the rest of the characters could have a normal life,0,1
this noisy dizzying football film from director oliver stone seems to have everyone in the cast  well everyone except william h macy who could have tackled the role played by mr stone the team doctors or the fruitcake selling cereal if youre a fan of the foulmouthed there are some great profanityladen knockdown dragout putdown phrases you can tryout on twofaced friends and wayward lovers the film is sometimes good as lively background party atmosphere especially during the first two hours it even features some mtvstyled music video scenes   any given sunday  oliver stone  al pacino cameron diaz jamie foxx dennis quaid,0,1
i agree in many parts with the fairly thorough review already posted on the subject of the miniseries and agree that it does have its pros not only its cons for example the original film manage to truncate much of the middle and final sections of the novel into a single montage including the discovery of gurney halleck and the love affair of paul atreides and chani which on reading the novel is a travesty probably born of the studio cutting shenanigens of which the other reviewer writes this was one of the great failings of the original film and the miniseries to its credit does include many of the original plot lines that were cut out of the lynch film due to the expansive nature of the herbert novel  however this in itself is a double edged sword rather than complete a texttocelluloid transfer of the novel the creators of the miniseries were tempted to create their own plot lines absent from the original novel similarly although this is surely a fuller account of the storyline of dune it is also a break from the originals heart and soul  main vision  that of prophecy where are the internal monologues that characterize herberts writing and demonstrate what the many different characters are thinking without the need to suddenly switch viewpoint or expand in words or unnecessary and stilted spoken monologues gone so much of the original agony of pauls decision to choose the jihad or death the choice to fulfill the prophecy or swing away from it surely the most interesting aspect of the novel itself and one which captivates people who are far from science fiction fans is missing   without prophecy what is the point of dune it is simply a more educated and learned version of farscape or andromeda how sad that this is all we are provided with lynchs film was flawed yes but a flawed film could lead to a correction by another filmmaker taking on some of the best points of lynchs filmmaking and rejecting some of the more overblown aspects of the style whilst restoring the storyline now this story shall probably never be translated to film again and this i find heartrending,0,1
the best way to have fun in this movie is to count how many clichs it is rehashing snarling chinese gangsters a female vicepresident a ventilator duct that happens to be big enough to fit a big caucasian male shooting through the wall to kill the bad guy a situation where you need to snuff out some innocent people to prevent armageddon independence day scenes where you snuff out some memorable landmarks in a fireball the vice president in a nice well lighted room surrounded by subordinates while the chinese premier virtually alone in a dark room with just bit of dim light shining snarling as viciously as the slimy gangsters a lone hero left alone in a ship building airplane whatever wreaking havoc on clueless bad guys with big automatic weapons etc etc etc  the second best way is to count how many zeroes you need to put after the decimal to accurately gauge the probability of the film scenario i counted up to  a president agreeing to a meeting on board a private vessel the impossibly nonoverridable command from the nuke box the part where the chinese decided to play shoot em up etc etc man the earth is more likely fall into the sun than for this film to happen   i admit the film was interesting until the point the evil taiwanese gangsters kidnapped the president then the boredom kicked in suspension of disbelief ceased and i started thinking the fun id have torturing this film,0,1
ill admit that this isnt a great film it practically screams lowbudget yet oddly i still found myself liking the film because although it lacked quality it abounded with energy it was like the little engine that could and a movie merged into one   the film takes place at a radio network and concerns some of their lowlevel employeestwo page boys one very pushy and brash and the other one a wuss as well as a new receptionist all three have visions of radio stardom but must for now content themselves with their lowly jobs  into this story appears a murder that seems somewhat out of the blue i didnt know that this was a murder mystery film and was taken a bit by surprise however like most bmysteries the cops are lamebrains and its up to our pushy hero moran to try to save the day throughout all this i had a hard time deciding if moran was obnoxious or endearing im still not sure   there is a moment in the film that is high on the cringe factor and that is when the two pages try out for the roles of radio comedians they show up in blackface and do a rd or th rate imitation of amos n andy apart from being very insensitive it also wasnt funny fortunately the producer of the show they were trying out for seemed to feel the same way  overall its easy to skip this film and i wouldnt blame you if you do however the weird and frenetic pace of the film actually seemed to make up for the artistic deficiencies of the film and i am glad i saw it a good film no but one that is still worth a peek for fans of old bs  by the way perhaps i just dont have very good taste but i thought both female singing divas really had poor voices despite how everyone in the film is captivated by their warblings listen for yourself and let me know what you think i just couldnt believe either was allowed to sing on filmeven if it was just for lowly monogram studios,0,1
tom stern and jeremy slate are swing bachelors planning to hijack a casino ala oceans  and pin it on the hells angels bad move for a film with the words hells angels and the number  and featuring actual hells angels this movie is surprisingly tame the hells angels truly deserve a better film to be centered around them not this snoorefest luckily this is one of the dvds that features commentary by joe bob briggs so the pain of having to sit through it is greatly alleviated if you watch it any other way let me recommend something to you dont   my grade d   dvd extras joe bob briggs commentary conny van dykes message to her fans she has more than one photo gallery theatrical trailer and trailers for blood shack hell high samurai cop and the hollywood strangler,0,1
