text,label,pred
it would appear that some previous reviewers may have had their expectations set a bit too high going into this film i found it scanning the satellite channels for something not knowing what and happened upon it i thought by the title it might be one of the myriad softcore porn flicks appearing regularly on the movie channels but i was pleasantly surprised although there was some male frontal nudity in fact more than your typical softcore title  go figure this was not the focus of the film it was just fun  dont be deceived by my tastes my recent screenings have included before night falls and europa europa both geat imho but i also enjoy total mental shutdown when watching a movie virtual sexuality did this for me and thats not a bad thing,1,0
i am so impressed really i expected cheesy gamer humor and nothing else  ok theres a ton of pretty geeky humor but the movie is so well done the acting is quite good  the dialog while gamer cheesy at times i guess to cater to the gamer crowd is not bad at all at times its even dare i say great  when the female gamer who built this non traditional fighter type character rather then the usual minmax type gets all these additional attacks seem right i did not check the rules it was cool  the sets are amazing for what must be a fairly low production movie  the story moves right along the transitions from game world to real world are well done a male playing a female character would sometimes be played by a female and sometimes by himself pretty clever i thought  the guy who decided to play a female but kept forgetting he was female was good for a lot of laughs he even said tag at one point and the female walked on to play the role  sorry i did not look her name up she did great though the guy always trying to get some got a bit tedious but i guess that was more gamer humor  there was just so much to like about the movie lighthearted fun very well done and i am saying that as a movie fan not a gamer and i am not a dd player as i said i expected so much less  movies often dont hold my attention i end up listening to them while working on my computer this one held my attention i cant give a movie much higher praise,1,0
i saw this on the accent underground release with the short films i found the film at first boring and old fashioned and switched it off after the first hour  i was a little drunk and tired  i went to bed and no kidding i had a nightmare about this film within half and hour of falling asleep i couldnt stop thinking about why so i got up switched the tv back on loaded the dvd and saw the rest of the movie  well done alex frayne sir youve managed to implant your film into this old cynical movie goers head and that takes doing so  out of  to you  i cant say i love this film of yours but it has made a lasting impact despite its flaws and low budget etc,1,0
should we take the opening shot as a strange frame i guess we have to anyway two women are behind a closing umbrella they walk upstairs to the talent agency and we go with themand then they are never to be seen again okay how come not inside the place at the piano or even outside with the sound of the piano then track inside and over a la hitchcock so i guess clouzot is already telling us in a not very subliminal manner that we are following a segment of postwar society especially how he then uses a citizen kanelike song cut up into about five pieces to show the lady singing traveling from the talent agency all the way to her first roses and applause of her vaudeville debut  after that we are relentless observers of more or less small disgusting details of a defeated country getting off its war torn tattered knees and nobody ever handled small disgust better than clouzot in fact too bad he never tried sartres nausea almost everything we see after the first few minutes makes us ever so slightly queasy okay okay im grossly overstating that lets just settle for a general feel of a lot of the film look carefully in fact and you will even see one of the cops picking his nose and in how many films has anyone ever done that then there is a very loud nose blowing bit in front of the photographer lesbian by the main cop and notice that she does not literally blink an eye or raise an eyebrow  the point of all this is an almost feverish immersion in contiguity seemingly until you can smell practically every scene as well as see and feel it   as for the other aspects of the movie others here have covered them in a lot more detail than i but forget about the mystery here this is the ultimate mcguffin clouzot is about as interested in the real killer as those two women coming in out of the rain in the first few seconds of the film and are never seen again from beginning to end all he wanted to do was follow a bunch of people around not even particularly interesting ones at that and say here look at this womans twitch that mans hitching of his pants in all their insignificance years and years before tina turner was singing we dont need another hero   even the forced levity of the ending is bleakly done in a dilapidated part of paris and rather chilly bare walled apartment with only the couples love for each other to see them through as if to say there must be two or three million like you throughout the city working your fingers off by the day for a little love at night  from this it was just a short step to wages of fear and the ultimate in despair   they dont even know how to make films like this anymore in the us for that matter they didnt even know how to very much in france then much less now the relentless detail of gesture makes even the neorealists of italy look like bad psychologists which i guess makes clouzot a kind of rosselini on speed   very enjoyable nonsense this movie the only flaw seems to me and as was pointed out by another viewer the lead woman is somehow not quite right everybody else in the film is just about perfectly cast,1,0
a group of teens decide to take their slumber party to an abandoned school where  years prior a horrible massacre took place unfortunately for them the person responsible for the slaughter still lurks the halls of the derelict school and he is not happy with their presence  this film is not like most modern teen slashers weve seen its much darker much more suspenseful no wisecracking murderer etc and i liked it for those reasons from a filmmaking pointofview its not great the acting is below average the writing was pretty bad and quite full of clichs containing randomly tossedin references to american horror films some that didnt even make sense like   have you seen scream  a girl asks yes i have and it had nothing to do with walking through the doors of an old school so it in no way relates to this film but hey its a slasher flick those are part of the fun also the underutilization of characters was heavily exhibited in this film there were six main characters not including the security guard and to be honest only three or four were really used two characters the token black guy and some other girl that wasnt important enough to get a label barely spoke between them id estimate about five or six lines total also the girls other than one werent formed well enough to differentiate them from one another they couldve replaced each of the girls with one another repeatedly throughout the film and i wouldnt have noticed the difference the pacing however works well as the horror begins right from the start and rarely ceases the atmosphere is utilized well and the direction reveals some truly chilling moments   although the overall appearance is a bit cheaplooking due to what i assume is lowgrade camera equipment and operation the ending though i liked the idea they were going for was fairly poorly done it felt rushed and without explanation enough to make it effective with the amount of time they spent running around looking for nothing they couldve spent a little bit more time on the conclusion to make sure it didnt feel like some random event thrown in for no good reason which is a flaw many modern horror films are afflicted with however ignoring a few irksome issues and trying to focus on the first  of the film rather than the ending this is actually a rather good modern slasher that should be checked out especially if youre a fan of spanish andor atmospheric horror  obligatory slasher elements   violencegore theres a good bit of blood and gore realistically done but not buckets the violence is extremely well done not to excess but pretty brutal at points   sexnudity little bit and with the hottest girl in the film   cool killer well security guards are hardly considered cool but this guy is pretty wicked his creepy smile was chilling   scaressuspense the suspense is topnotch   very tense very well done there are also some extremely creepy moments that fused jump scares and the spooky atmosphere   mystery none at all really   awkward dance scene of course between a couple of guys and a halfunwilling female in the flashback   classic quote of the film one more trophy   final verdict  this may be stretching it but fans of session  might want to check it out simply for the similar tone and atmosphere  ap,1,0
i dont know if its fair for me to review this im not a fan of gratuitous violence ive never understood the movie industry making heroes out of mob members and cold blooded killers when the godfather came out i thought they had broken the mold but the decades have produced a series of wellacted mob movies with major stars and directors doing them this one is obviously lowbudget but it is certainly well done at some point in all of these i feel like i want to take a shower if such characters actually exist it is hard for the soul i always intellectualize that humankind will rise above this sort of thing this kind of crud has to be stopped i hope the people that go to films like this are more voyeuristic and less vicarious i feel sort of the same way about slasher movies why do we have a fascination with death and dismemberment in fairness i am judging this on the acting and directing and for what it is it seems to work pretty well,1,0
my  rating of course applies only if youre willing to get completely and utterly grossed out because you know that only john waters can do that in pink flamingos his directorial debut he portrays two families locked in combat to see who can be the filthiest person alive what divine famously does at the end pretty much answers the question but even aside from that the movie is basically an excuse to shock people beyond what anyone would usually imagine you had better have a very strong stomach to watch this movie even some of the lines are rather mindblowing  otherwise avoid this movie like you would the ebola virus,1,0
guts of a beauty is a bit better than its predecessor guts of a virgin although this film isnt really a sequel in the sense that it has absolutely nothing to do with the first installment i did find beauty to be a little stronger and better put together allthewayaround than virginbut then again thats not really saying much  beauty starts off as a pretty rough and straightfaced exploit film a couple of yakuza cats are holding a young woman prisoner and begin gang raping her in pretty brutal fashion as this nastiness is going on the head guy tells the girl that they did the same to her sister and sold her into slavery in africa and that theyre gonna do the same to her they then shoot her up with some drugs and rape her some more she somehow gets away and ends up at a clinic where the nurse there listens to her sob story the rapee ends up freaking out from the stress of her prior experience and commits suicide the clinic worker moved by the young ladys story decides to take revenge on the gang by seducing one of the lowerlevel guys and trying to hypnotize him to make him kill the yakuza leaders this whole plan backfires so now ms vigilanteclinicworker gets exposed to much the same treatment that our original rapee got  only worse some pretty rough buttrape ensues along with the prerequisite gang rape she too is drugged but the drug has a strange side effect on our seemingly hapless victim  it turns her into a raging hermaphroditic blood demon no sht thats what really happens this is when beauty really takes off with some pretty fcking insane kill scenes  including a very classy chestburstrape that looks like a cross between alien and a bad porn and my favorite  a headengulfedbydemonvagina kill complete with demon vaginaslimethat has to be seen to be believed  definitely some promising stuff going on in guts of a beauty but still very disjointed feeling beauty almost feels like two different films being forced together in a noncompatible way still i have to give the film credit  the rape scenes are very rough and misogynistic and the kill scenes are just totally off the wall a solid  for another crazy jhorror classic,1,0
i was stunned by this film afterwards i didnt even want to see any films for a long time any other film would be so unsatisfying by comparison  for many it may be the worst of antonioni very slow without an engaging conventional story line microscopic examinations of human emotions and interactions and the worst of wenders verbose confused transcendentalism it is composed of short distinct episodes linked by wenders typical meandering heros stream of consciousness so it doesnt produce the temporary oblivion of escapist cinema  but for fans the worst is the best and the disjointed story line is sketching a single poetic image that stretches across the film wenders and antonioni create a discourse between their segments that seeks out the heart of things,1,0
as talkshows go larry king live is not bad and since he occasionally gets good guests its a show to turn on once in awhile but not compulsively when bill maher carl bernstein a former president or other substantive guests sit across from him its not too bad other times he tends to host guests involved in the latest celebrity scandal which contributes absolutely no intelligent information to the country and feeds a largely uneducated public that wants to hear the latest gossip about movie and tv stars during the oj simpson trial it seemed like every other guest on his show was related to the case but is this really journalism or the national enquirer on the tube sometimes it comes off a little bit like trash televisionjerry springer in a sit down interview with phone calls instead of a live audience  on the other side kings show is definitely much better than bill oreilly whose show is nothing more than a rightestpolitical platform of the rush limbaugh variety that said larry king is not a bad interviewer but alas he is not a great one king does not always come off like he completely comprehends when intellectual material is being presented especially if it is by a scholar or historian with a new book on subtle aspects of politics always seems like the minute king cant quite deal with the issue at hand thats when he turns to the phone calls maybe hoping someone out in the country will have a better question than he has he might interview someone like david gergen but may not have read any of his books sort of like the movie producer that never bothers to read the script  when its an entertainment celebrity no problem he can come off like hes thoroughly knowledgeable since the material is not that substantive anyway talking to elizabeth taylor about her relationship with richard burton is not exactly rocket science and i notice he usually has seen the stars latest movie watching a movie takes much less time and contemplation than reading a book however if its the likes of john dean or bob woodward king comes off a little like he didnt quite finish his homework so off to the phones  if you are looking for real indepth interviewing terry gross of npr is probably the best interviewer in the united states she reads andor researches everything written by or about her guests beforehand and has a working knowledge of those areas i dont see king quite doing that granted he probably has an audience  times larger than terry gross which may say more about the american audience than king in short larry is better than bill but not as good as terry,1,0
